fridge.datetime,fridge.fridge_temperature,fridge.temp_condition,garage_door.datetime,garage_door.door_state,garage_door.sphone_signal,gps_tracker.datetime,gps_tracker.latitude,gps_tracker.longitude,modbus.datetime,modbus.FC1_Read_Input_Register,modbus.FC2_Read_Discrete_Value,modbus.FC3_Read_Holding_Register,modbus.FC4_Read_Coil,motion_light.datetime,motion_light.motion_status,motion_light.light_status,thermostat.datetime,thermostat.current_temperature,thermostat.thermostat_status,weather.datetime,weather.temperature,weather.pressure,weather.humidity,type
4/25/2019 9:49,10.25,high,,,,,,,,,,,,4/25/2019 9:49,0, off,,,,,,,,injection
4/25/2019 9:49,10.85,high,,,,,,,,,,,,,,,,,,,,,,injection
4/25/2019 9:40,4.5,low,4/25/2019 9:40,closed,0,4/25/2019 9:40,92.86992458,97.99729298,4/25/2019 9:40,39840,50478,61045,58797,4/25/2019 9:40,0, off,,,,,,,,injection
,,,,,,4/25/2019 9:40,127.1719233,136.0762768,,,,,,,,,,,,,,,,injection
,,,,,,4/25/2019 9:40,107.8931503,115.4299698,,,,,,,,,,,,,,,,injection
4/25/2019 9:40,4,low,4/25/2019 9:40,closed,0,4/25/2019 9:40,70.74625739,81.10402902,4/25/2019 9:40,45740,57436,37952,31365,,,,,,,,,,,injection
4/25/2019 9:40,12.85,high,4/25/2019 9:40,closed,0,,,,4/25/2019 9:40,39840,50478,61045,58797,4/25/2019 9:40,0, off,,,,,,,,injection
,,,4/25/2019 9:40,closed,0,,,,4/25/2019 9:40,45740,57436,37952,31365,,,,,,,,,,,injection
4/25/2019 9:40,2,low,,,,,,,4/25/2019 9:40,45740,57436,37952,31365,4/25/2019 9:40,0, off,,,,,,,,injection
4/25/2019 9:40,7.65,high,4/25/2019 9:40,closed,0,,,,,,,,,4/25/2019 9:40,0, off,,,,,,,,injection
,,,4/25/2019 9:40,closed,0,4/25/2019 9:40,71.87919968,79.54261606,4/25/2019 9:40,45740,57436,37952,31365,4/25/2019 9:40,0, off,,,,,,,,injection
4/25/2019 9:40,6.1,high,,,,4/25/2019 9:40,127.269822,136.0835802,,,,,,,,,,,,,,,,injection
,,,,,,4/25/2019 9:40,92.87449745,98.00719668,,,,,,,,,,,,,,,,injection
,,,,,,4/25/2019 9:40,107.9183368,115.45807,,,,,,,,,,,,,,,,injection
4/25/2019 9:40,13.55,high,4/25/2019 9:40,closed,0,4/25/2019 9:40,70.75025753,81.13176524,,,,,,4/25/2019 9:40,0, off,,,,,,,,injection
4/25/2019 9:40,12.4,high,4/25/2019 9:40,closed,0,,,,4/25/2019 9:40,12536,38450,40067,49553,4/25/2019 9:40,1, on,,,,,,,,injection
,,,4/25/2019 9:40,closed,0,,,,4/25/2019 9:40,12536,38450,40067,49553,4/25/2019 9:40,1, on,,,,,,,,injection
4/25/2019 9:40,9.8,high,4/25/2019 9:40,closed,0,,,,,,,,,,,,,,,,,,,injection
4/25/2019 9:40,6.55,high,,,,,,,4/25/2019 9:40,12536,38450,40067,49553,,,,,,,,,,,injection
,,,,,,,,,4/25/2019 9:40,12536,38450,40067,49553,4/25/2019 9:40,1, on,,,,,,,,injection
,,,,,,4/25/2019 9:40,71.89476385,79.63364793,,,,,,4/25/2019 9:40,1, on,,,,,,,,injection
,,,,,,4/25/2019 9:40,107.9448041,115.5253884,,,,,,,,,,,,,,,,injection
4/25/2019 8:44,6.8,high,,,,,,,,,,,,,,,,,,4/25/2019 8:44,31.63716314,6.632158129,21.85749364,injection
,,,,,,4/25/2019 8:44,96.8644233,106.7027406,,,,,,,,,,,,4/25/2019 8:44,33.79608963,-2.136447618,7.93279581,injection
,,,,,,4/25/2019 8:44,77.17146499,87.25626216,,,,,,,,,,,,4/25/2019 8:44,28.11998481,-0.760532423,55.8997084,injection
,,,,,,,,,,,,,,,,,4/25/2019 8:44,25,0,4/25/2019 8:44,38.17126712,-3.497604631,90.18944785,injection
4/25/2019 8:44,7.5,high,,,,4/25/2019 8:44,41.28888276,50.21178132,,,,,,4/25/2019 8:44,0, off,4/25/2019 8:44,26.66161897,1,,,,,injection
4/25/2019 8:44,12.5,high,4/25/2019 8:44,closed,0,4/25/2019 8:44,63.66146458,69.85646608,,,,,,4/25/2019 8:44,0, off,4/25/2019 8:44,25.78984957,1,4/25/2019 8:44,47.05103553,2.743436945,34.88289015,injection
,,,4/25/2019 8:44,closed,0,4/25/2019 8:44,39.87721902,52.26158467,,,,,,4/25/2019 8:44,0, off,4/25/2019 8:44,26.08252533,1,4/25/2019 8:44,37.379668,-5.379694019,55.75168437,injection
4/25/2019 8:44,9.7,high,4/25/2019 8:44,closed,0,,,,,,,,,4/25/2019 8:44,0, off,,,,,,,,injection
4/25/2019 8:44,2,low,4/25/2019 8:44,closed,0,,,,,,,,,,,,,,,,,,,injection
,,,4/25/2019 8:44,closed,0,,,,,,,,,,,,4/25/2019 8:44,27.83514856,1,4/25/2019 8:44,34.89046465,2.588125199,88.19375178,injection
,,,,,,,,,,,,,,,,,4/25/2019 8:44,27.23913727,1,4/25/2019 8:44,31.97889905,6.683026981,21.85749364,injection
4/25/2019 8:44,5,low,,,,,,,,,,,,4/25/2019 8:44,1, on,4/25/2019 8:44,27.49971493,1,4/25/2019 8:44,33.79608963,-1.873120349,7.93279581,injection
,,,,,,,,,,,,,,,,,4/25/2019 8:44,26.58221481,1,,,,,injection
,,,,,,4/25/2019 8:44,96.88630917,106.7311642,,,,,,,,,4/25/2019 8:44,28.00632534,0,,,,,injection
,,,,,,4/25/2019 8:44,77.19609587,87.34900802,,,,,,,,,,,,,,,,injection
,,,,,,4/25/2019 8:44,41.35467982,50.24336334,,,,,,,,,,,,4/25/2019 8:44,38.43702246,-3.497604631,90.18944785,injection
,,,,,,,,,,,,,,4/25/2019 8:44,0, off,,,,4/25/2019 8:44,28.33839844,-0.760532423,55.8997084,injection
4/25/2019 8:44,12.55,high,4/25/2019 8:44,closed,0,4/25/2019 8:44,63.68945874,70.02105608,,,,,,4/25/2019 8:44,1, on,4/25/2019 8:44,25,0,4/25/2019 8:44,46.93984767,2.743436945,34.88289015,injection
4/25/2019 8:44,11.25,high,4/25/2019 8:44,closed,0,4/25/2019 8:44,39.98130189,52.35036796,,,,,,4/25/2019 8:44,1, on,4/25/2019 8:44,25.97857053,1,4/25/2019 8:44,37.30547603,-5.379694019,55.75168437,injection
4/25/2019 8:44,2.45,low,,,,,,,,,,,,,,,,,,,,,,injection
,,,,,,,,,,,,,,,,,4/28/2019 18:21,26.44219363,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,26.50541814,0,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,28.12170089,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,25.94858535,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,26.32161424,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,27.78724389,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,25,0,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,26.20575638,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,27.78456297,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,32.4019516,0,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,26.11563761,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,27.73088635,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,32.23882114,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,26.09152993,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,27.31686731,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,31.99438269,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,25.68578062,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,26.98664221,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,31.67362113,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 18:21,25,0,,,,,backdoor
,,,,,,,,,,,,,,4/26/2019 13:12,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:13,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:14,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:14,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:14,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:14,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:14,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:14,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:14,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:14,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:15,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:05,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:08,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:08,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:08,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:08,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:08,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:08,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:08,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:09,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:09,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:09,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:09,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:09,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:09,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:09,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:09,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:09,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:10,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:10,0, off,,,,,,,,scanning
,,,,,,,,,,,,,,4/26/2019 13:10,1, on,,,,,,,,scanning
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,26.49103452,1.943690858,88.77028215,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,29.77899064,1.501727608,57.7311363,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,39.84892359,0.649903481,63.57422025,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,22.53240187,1.501414105,37.90373839,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,42.71455723,0.119504107,49.44865856,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,44.6168186,0.527263243,97.23390441,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,33.63618553,0.292322234,96.65441708,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,20.67933305,0.25811909,55.66055715,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,37.79187837,0.855086875,72.5457909,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,47.47007724,0.982511643,79.82981689,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,37.67075081,3.184701975,17.56942625,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,45.091032,0.916344335,18.06883884,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,39.36527596,0.860359874,79.47886909,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,47.76931337,0.737925078,27.2083623,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,25.43443803,-0.91858005,9.629403077,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,32.29478815,2.017739717,70.71874345,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,34.57939066,3.61451772,84.11918587,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,38.53134391,0.967465471,93.09450571,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,34.5063826,0.81730711,72.45006411,normal
,,,,,,,,,,,,,,,,,,,,3/31/2019 12:43,22.50790038,1.628981361,78.89377107,normal
,,,,,,,,,,,,,,,,,4/28/2019 17:56,28.84912569,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:56,28.50798028,0,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:56,31.48695303,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:56,28.74259564,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:56,28.44233291,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:56,31.1658563,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:56,28.48711499,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,28.45965312,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,27.75304313,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,30.62124575,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,28.29506917,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,27.69954585,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,30.57984592,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,27.88906586,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,27.58911391,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,30.20297845,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,27.61227798,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,27.32903177,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,29.86110574,1,,,,,backdoor
,,,,,,,,,,,,,,,,,4/28/2019 17:57,27.22632959,1,,,,,backdoor
4/1/2019 15:08,13.25,high ,,,,4/1/2019 15:08,7.353853583,16.40246725,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 15:08,4.680743197,14.92843665,,,,,,,,,,,,,,,,normal
4/1/2019 15:08,10.1,high ,,,,4/1/2019 15:08,6.940178002,16.18955029,,,,,,,,,,,,,,,,normal
4/1/2019 15:08,7.55,high ,,,,4/1/2019 15:08,7.356983639,16.42711732,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 15:09,4.715385784,14.99387637,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,12.65,high ,,,,4/1/2019 15:09,6.9490097,16.22883762,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,3,low ,,,,4/1/2019 15:09,7.527706646,16.44473812,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 15:09,4.750052198,15.06616879,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,2.9,low ,,,,4/1/2019 15:09,6.982984011,16.27600602,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,6.8,high ,,,,4/1/2019 15:09,7.53397635,16.4604624,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 15:09,4.835223022,15.08427802,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,7.25,high ,,,,4/1/2019 15:09,7.108182653,16.4147661,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,6.35,high ,,,,4/1/2019 15:09,7.558491715,16.53421795,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 15:09,4.840396427,15.09127667,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,6.1,high ,,,,4/1/2019 15:09,7.255276876,16.43910547,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,5.8,low ,,,,4/1/2019 15:09,7.59168058,16.60538046,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 15:09,4.922069433,15.10546267,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,13.25,high ,,,,4/1/2019 15:09,7.260220861,16.44356861,,,,,,,,,,,,,,,,normal
4/1/2019 15:09,12.4,high ,,,,4/1/2019 15:09,7.64056732,16.615408,,,,,,,,,,,,,,,,normal
,,,,,,4/1/2019 15:09,5.040372208,15.12037015,,,,,,,,,,,,,,,,normal
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,open,1,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,open,1,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 22:56,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,,,,,,,,,,,,,,,4/25/2019 9:05,28.08929031,1,,,,,injection
,,,,,,,,,,,,,,,,,4/25/2019 9:05,27.36375019,1,,,,,injection
,,,,,,4/25/2019 9:05,106.9589862,117.7440661,,,,,,,,,4/25/2019 9:05,32.52859555,1,,,,,injection
,,,,,,,,,,,,,,4/25/2019 9:05,1, on,4/25/2019 9:05,25,0,,,,,injection
,,,,,,,,,,,,,,4/25/2019 9:05,1, on,,,,,,,,injection
,,,4/25/2019 9:05,closed,0,4/25/2019 9:05,88.34128977,98.1410801,,,,,,4/25/2019 9:05,1, on,,,,,,,,injection
,,,,,,4/25/2019 9:05,51.15064514,63.02454045,,,,,,,,,,,,,,,,injection
4/25/2019 9:05,5.85,low,4/25/2019 9:05,open,1,4/25/2019 9:05,74.69010329,80.55016213,,,,,,,,,4/25/2019 9:05,26.98899481,1,,,,,injection
4/25/2019 9:05,13.1,high,,,,,,,,,,,,,,,,,,,,,,injection
4/25/2019 9:05,12.8,high,4/25/2019 9:05,closed,0,,,,,,,,,,,,4/25/2019 9:05,29.70651134,1,,,,,injection
4/25/2019 9:05,3.5,low,4/25/2019 9:05,closed,0,,,,,,,,,,,,,,,,,,,injection
4/25/2019 9:05,4.2,low,4/25/2019 9:05,closed,0,4/25/2019 9:05,52.93040447,60.8639974,,,,,,4/25/2019 9:05,0, off,4/25/2019 9:05,27.87041929,1,,,,,injection
,,,,,,,,,,,,,,,,,4/25/2019 9:05,27.04904709,1,,,,,injection
,,,,,,,,,,,,,,,,,4/25/2019 9:05,30.38063921,1,,,,,injection
,,,,,,,,,,,,,,,,,4/25/2019 9:05,32.18923038,1,,,,,injection
,,,,,,4/25/2019 9:05,88.34389665,98.14423622,,,,,,4/25/2019 9:05,0, off,4/25/2019 9:05,32.21299833,0,,,,,injection
4/25/2019 9:05,12.95,high,4/25/2019 9:05,closed,0,4/25/2019 9:05,107.0587335,117.8418285,,,,,,,,,,,,,,,,injection
4/25/2019 9:05,1,low,4/25/2019 9:05,closed,0,,,,,,,,,4/25/2019 9:05,0, off,,,,,,,,injection
4/25/2019 9:05,8,high,4/25/2019 9:05,closed,0,,,,,,,,,4/25/2019 9:05,0, off,4/25/2019 9:05,29.52959043,1,,,,,injection
4/25/2019 9:05,10.8,high,4/25/2019 9:05,closed,0,,,,,,,,,4/25/2019 9:05,0, off,4/25/2019 9:05,26.74457241,1,,,,,injection
,,,,,,,,,,,,,,3/31/2019 12:42,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,1, on,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,1, on,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,61460,64212,42450,61216,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,,,,,,3/31/2019 12:42,0, off,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,33422,35250,36899,21752,3/31/2019 12:42,1, on,,,,,,,,normal
,,,,,,,,,3/31/2019 12:42,33422,35250,36899,21752,,,,,,,,,,,normal
4/28/2019 7:11,3,low,,,,,,,4/28/2019 7:11,43836,28754,54083,47503,,,,,,,4/28/2019 7:11,38.926978,0.076877604,80.92356161,backdoor
4/28/2019 7:11,12.1,high,,,,,,,4/28/2019 7:11,61181,39270,26750,7520,,,,,,,4/28/2019 7:11,38.50228048,0.076877604,79.98539633,backdoor
4/28/2019 7:11,8.7,high,,,,,,,4/28/2019 7:11,61181,39270,26750,7520,,,,,,,4/28/2019 7:11,38.57959348,0.076877604,79.98539633,backdoor
4/28/2019 7:11,8.55,high,,,,,,,4/28/2019 7:11,61181,39270,26750,7520,,,,,,,4/28/2019 7:11,38.57959348,0.076877604,79.98539633,backdoor
4/28/2019 7:11,9.7,high,,,,,,,4/28/2019 7:11,29505,46917,14567,23157,,,,,,,4/28/2019 7:11,38.82540189,0.076877604,79.98539633,backdoor
,,,,,,,,,,,,,,,,,,,,4/28/2019 7:11,39.09920553,0.076877604,79.98539633,backdoor
4/28/2019 7:12,5,low,,,,,,,4/28/2019 7:12,29505,46917,14567,23157,,,,,,,4/28/2019 7:12,39.1226043,0.135990348,79.98539633,backdoor
4/28/2019 7:12,5.8,low,,,,,,,4/28/2019 7:12,7144,34318,28279,49315,,,,,,,4/28/2019 7:12,38.9972466,0.135990348,79.98539633,backdoor
4/28/2019 7:12,10.85,high,,,,,,,4/28/2019 7:12,7144,34318,28279,49315,,,,,,,4/28/2019 7:12,38.95158718,0.135990348,79.98539633,backdoor
4/28/2019 7:12,6.85,high,,,,,,,4/28/2019 7:12,7144,34318,28279,49315,,,,,,,4/28/2019 7:12,39.05523963,0.135990348,79.98539633,backdoor
4/28/2019 7:12,7.95,high,,,,,,,4/28/2019 7:12,7144,34318,28279,49315,,,,,,,4/28/2019 7:12,39.04041529,0.135990348,79.98539633,backdoor
4/28/2019 7:12,5,low,,,,,,,4/28/2019 7:12,39066,41341,47011,45803,,,,,,,4/28/2019 7:12,39.04041529,0.135990348,79.98539633,backdoor
4/28/2019 7:12,13.85,high,,,,,,,4/28/2019 7:12,39066,41341,47011,45803,,,,,,,4/28/2019 7:12,39.53805916,0.135990348,79.98539633,backdoor
4/28/2019 7:12,9.7,high,,,,,,,4/28/2019 7:12,39066,41341,47011,45803,,,,,,,4/28/2019 7:12,39.7820797,0.135990348,79.98539633,backdoor
4/28/2019 7:12,9.8,high,,,,,,,4/28/2019 7:12,39066,41341,47011,45803,,,,,,,4/28/2019 7:12,39.33652865,0.135990348,79.98539633,backdoor
4/28/2019 7:12,7.95,high,,,,,,,4/28/2019 7:12,48216,9776,23070,61592,,,,,,,4/28/2019 7:12,39.33652865,0.135990348,79.98539633,backdoor
4/28/2019 7:13,1,low,,,,,,,4/28/2019 7:13,48216,9776,23070,61592,,,,,,,4/28/2019 7:13,39.16111785,0.135990348,79.98539633,backdoor
4/28/2019 7:13,5.55,low,,,,,,,4/28/2019 7:13,48216,9776,23070,61592,,,,,,,4/28/2019 7:13,39.65458365,0.135990348,79.98539633,backdoor
4/28/2019 7:13,13.25,high,,,,,,,4/28/2019 7:13,35697,65076,49590,62611,,,,,,,4/28/2019 7:13,40.03226246,0.135990348,79.98539633,backdoor
4/28/2019 7:13,5.15,low,,,,,,,4/28/2019 7:13,35697,65076,49590,62611,,,,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,4/28/2019 16:26,1, on,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 16:26,open,1,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,4/28/2019 16:26,0, off,,,,,,,,backdoor
,,,4/28/2019 16:26,open,1,,,,,,,,,4/28/2019 16:26,0, off,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,4/28/2019 16:26,0, off,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,4/28/2019 16:26,0, off,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,4/28/2019 16:26,1, on,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,4/28/2019 16:26,1, on,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,4/28/2019 16:26,1, on,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,,,,,,,,,,,backdoor
,,,4/28/2019 16:26,closed,0,,,,,,,,,4/28/2019 16:26,0, off,,,,,,,,backdoor
