fridge.datetime_dev,fridge.fridge_temperature_dev,fridge.temp_condition_dev,garage_door.datetime_dev,garage_door.door_state_dev,garage_door.sphone_signal_dev,gps_tracker.datetime_dev,gps_tracker.latitude_dev,gps_tracker.longitude_dev,modbus.datetime_dev,modbus.FC1_Read_Input_Register_dev,modbus.FC2_Read_Discrete_Value_dev,modbus.FC3_Read_Holding_Register_dev,modbus.FC4_Read_Coil_dev,motion_light.datetime_dev,motion_light.motion_status_dev,motion_light.light_status_dev,thermostat.datetime_dev,thermostat.current_temperature_dev,thermostat.thermostat_status_dev,weather.datetime_dev,weather.temperature_dev,weather.pressure_dev,weather.humidity_dev,type_dev,disk.RDDSK_lin,disk.WRDSK_lin,disk.WCANCL_lin,disk.DSK_lin,memory.MINFLT_lin,memory.MAJFLT_lin,memory.VSTEXT_lin,memory.VSIZE_lin,memory.RSIZE_lin,memory.VGROW_lin,memory.RGROW_lin,memory.MEM_lin,process.TRUN_lin,process.TSLPI_lin,process.TSLPU_lin,process.POLI_lin,process.NICE_lin,process.PRI_lin,process.RTPR_lin,process.CPUNR_lin,process.Status_lin,process.EXC_lin,process.State_lin,process.CPU_lin,PID_lin,CMD_lin,type_lin,src_ip_net,src_port_net,dst_ip_net,dst_port_net,proto_net,service_net,duration_net,src_bytes_net,dst_bytes_net,conn_state_net,missed_bytes_net,src_pkts_net,src_ip_bytes_net,dst_pkts_net,dst_ip_bytes_net,dns_query_net,dns_qclass_net,dns_qtype_net,dns_rcode_net,dns_AA_net,dns_RD_net,dns_RA_net,dns_rejected_net,ssl_version_net,ssl_cipher_net,ssl_resumed_net,ssl_established_net,ssl_subject_net,ssl_issuer_net,http_trans_depth_net,http_method_net,http_uri_net,http_version_net,http_request_body_len_net,http_response_body_len_net,http_status_code_net,http_user_agent_net,http_orig_mime_types_net,http_resp_mime_types_net,weird_name_net,weird_addl_net,weird_notice_net,type_net,device_label,linux_label,network_label,final_label
,,,,,,,,,3/31/2019 12:43,51334,46053,52433,39836,,,,,,,,,,,normal,,,,,4988,0,148,18172,2584,0,20,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.30,62946,192.168.1.46,5800,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,19,13182,45303,10939,,,,,,,,,,,normal,,,,,700,0,148,18172,2584,0,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.30,62947,192.168.1.169,10215,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,19,13182,45303,10939,,,,,,,,,,,normal,,,,,1837,0,148,18172,2668,0,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.30,62947,192.168.1.169,555,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,1150,48911,33390,24173,,,,,,,,,,,normal,,,,,1851,0,148,18172,2668,0,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.30,62947,192.168.1.186,44176,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,1150,48911,33390,24173,,,,,,,,,,,normal,,,,,1135,0,148,18176,2668,4,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.30,62947,192.168.1.186,8088,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,1150,48911,33390,24173,,,,,,,,,,,normal,,,,,2820,0,148,18176,2668,0,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.30,62947,192.168.1.46,1164,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,1150,48911,33390,24173,,,,,,,,,,,normal,,,,,2519,0,148,18176,2668,0,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.30,62948,192.168.1.133,1029,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,19,13182,45303,10939,,,,,,,,,,,normal,,,,,4939,0,148,18172,2672,0,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.30,62953,192.168.1.49,25735,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,43520,20514,48782,63602,,,,,,,,,,,normal,,,,,1,0,148,18176,2672,4,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.30,63019,192.168.1.152,8080,tcp,-,0.004863,0,0,REJ,0,1,44,1,40,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,25247,52137,17054,42701,,,,,,,,,,,normal,,,,,805,0,148,18176,2672,4,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.31,35797,192.168.1.133,912,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,25247,52137,17054,42701,,,,,,,,,,,normal,,,,,2535,0,148,18172,2672,0,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.31,38176,192.168.1.49,554,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,,,,,,,3/31/2019 12:43,19243,54411,46209,44904,,,,,,,,,,,normal,,,,,2539,0,148,18172,2672,0,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.04,4324,atop,ddos,192.168.1.31,50945,192.168.1.250,9898,tcp,-,0,0,0,S0,0,1,44,0,0,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,scanning,injection,injection,injection,injection
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,20,100,0,0,0,0,S,0.45,6452,atop,injection,192.168.1.30,45700,192.168.1.194,80,tcp,http,15.2163,204,1124,S3,0,5,472,4,1340,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,0,1,norm,20,100,0,1,0,0,D,0.12,6452,atop,injection,192.168.1.30,45706,192.168.1.194,80,tcp,http,15.267344,224,1124,S3,0,5,492,4,1340,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,1,0,0,norm,20,100,0,1,0,0,R,0.02,6452,atop,injection,192.168.1.30,45712,192.168.1.194,80,tcp,http,15.233727,178,1124,S3,0,5,446,4,1340,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,1,0,0,norm,20,100,0,0,0,0,R,0.02,6452,atop,injection,192.168.1.30,45726,192.168.1.194,80,tcp,http,15.265929,134,1124,S3,0,5,402,4,1340,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,1,0,0,norm,20,100,0,2,0,0,R,0.02,6452,atop,injection,192.168.1.30,45728,192.168.1.194,80,tcp,http,16.095118,166,1124,S3,0,5,434,4,1340,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,1,0,0,norm,20,100,0,0,0,0,R,0.01,6452,atop,injection,192.168.1.30,45730,192.168.1.194,80,tcp,http,16.065813,143,1124,S3,0,5,411,4,1340,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,20,100,0,1,0,0,S,0.02,9967,atop,dos,192.168.1.30,45778,192.168.1.194,80,tcp,-,9.534751,0,0,S1,0,4,216,3,180,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,1930,0,148,17928,2412,0,0,0,1,0,0,norm,20,100,0,0,-,0,R,0.02,14797,atop,mitm,192.168.1.30,45780,192.168.1.194,80,tcp,-,9.300051,0,0,S1,0,3,164,2,120,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,1,0,0,norm,20,100,0,0,-,0,R,0.02,14797,atop,mitm,192.168.1.30,45784,192.168.1.194,80,tcp,-,9.731914,0,0,S1,0,2,112,3,180,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,0,8,0,0.22,1930,0,148,17928,2412,0,0,0,,,,,,,,,,,,,14798,atop,mitm,192.168.1.30,45786,192.168.1.194,80,tcp,-,9.528872,0,0,S1,0,3,164,3,180,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,1929,0,148,17928,2412,0,0,0,,,,,,,,,,,,,14798,atop,mitm,192.168.1.30,45788,192.168.1.194,80,tcp,-,22.478995,0,0,S1,0,4,216,3,180,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal,0,8,0,0.09,1933,0,148,17924,2408,0,0,0,1,0,0,norm,20,100,0,2,-,0,R,0.02,14799,atop,mitm,192.168.1.30,45790,192.168.1.194,80,tcp,-,9.901184,0,0,S1,0,3,164,3,180,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,1,0,0,norm,20,100,0,2,-,0,R,0.02,14799,atop,mitm,192.168.1.30,45792,192.168.1.194,80,tcp,-,22.846553,0,0,S1,0,4,216,4,240,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,0,4,0,0.06,1930,0,148,17932,2412,0,0,0,0,1,0,norm,20,100,0,1,-,0,S,0.02,14800,atop,mitm,192.168.1.30,45794,192.168.1.194,80,tcp,-,9.900943,0,0,S1,0,3,164,3,180,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,,,,,,,,,,,normal,0,8,0,0.25,1930,0,148,17932,2412,0,0,0,0,1,0,norm,20,100,0,1,-,0,S,0.02,14800,atop,mitm,192.168.1.30,45796,192.168.1.194,80,tcp,-,9.29335,0,0,S1,0,3,164,2,120,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,3/31/2019 12:41,closed,false  ,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal,,,,,1929,0,148,17932,2412,0,0,0,0,1,0,norm,20,100,0,1,-,0,S,0.02,14800,atop,mitm,192.168.1.30,45798,192.168.1.194,80,tcp,-,9.9,0,0,S1,0,3,164,3,180,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,,,,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal,,,,,1935,0,148,17932,2412,0,0,0,0,1,0,norm,20,100,0,1,-,0,S,0.02,14800,atop,mitm,192.168.1.30,45800,192.168.1.194,80,tcp,-,22.637892,0,0,S1,0,4,216,4,240,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,,,,,,,,,,,,3/31/2019 12:41,0, off,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,20,100,0,2,-,0,S,0.02,14800,atop,mitm,192.168.1.30,45802,192.168.1.194,80,tcp,-,9.900293,0,0,S1,0,4,216,2,120,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,,,,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal,,,,,2482,0,148,17880,2528,0,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.01,52885,atop,dos,192.168.1.30,45804,192.168.1.194,80,tcp,-,9.5261,0,0,S1,0,3,164,3,180,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,,,,,,,,,,,,3/31/2019 12:41,1, on,,,,,,,,normal,,,,,358,0,148,17880,2592,4,0,0,1,0,0,norm,20,100,0,0,0,0,R,0.01,52885,atop,dos,192.168.1.30,45806,192.168.1.194,80,tcp,-,9.290942,0,0,S1,0,3,164,2,120,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,backdoor,normal,backdoor,backdoor
,,,,,,3/31/2019 12:38,0.535698833,10.42714287,,,,,,,,,,,,,,,,normal,0,16,0,0,,,,,,,,,,,,,,,,,,,,,2910,apache2,xss,192.168.1.31,36038,192.168.1.184,443,tcp,-,0.000211,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
,,,,,,3/31/2019 12:38,0.127146681,10.10240993,,,,,,,,,,,,,,,,normal,0,0,0,0,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,2913,apache2,xss,192.168.1.31,36040,192.168.1.184,443,tcp,-,0.000556,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
,,,,,,3/31/2019 12:38,0.502712482,10.25234412,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,0,-,0,S,0,2913,apache2,xss,192.168.1.31,36042,192.168.1.184,443,tcp,-,60.518513,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
,,,,,,3/31/2019 12:38,0.314539753,10.53406618,,,,,,,,,,,,,,,,normal,0,16,0,0,,,,,,,,,,,,,,,,,,,,,2915,apache2,xss,192.168.1.31,36044,192.168.1.184,443,tcp,-,60.473755,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
,,,,,,3/31/2019 12:38,0.595684319,10.41466668,,,,,,,,,,,,,,,,normal,0,0,0,0,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,2916,apache2,xss,192.168.1.31,36046,192.168.1.184,443,tcp,-,60.479142,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
,,,,,,3/31/2019 12:38,0.410425507,10.16041331,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,0,-,0,S,0,2916,apache2,xss,192.168.1.31,36048,192.168.1.184,443,tcp,-,60.471273,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
,,,,,,3/31/2019 12:38,0.157200607,10.50627943,,,,,,,,,,,,,,,,normal,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2918,apache2,xss,192.168.1.31,36050,192.168.1.184,443,tcp,-,60.476416,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
,,,,,,3/31/2019 12:38,0.271527212,10.20844081,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,2919,apache2,xss,192.168.1.31,36052,192.168.1.184,443,tcp,-,60.513657,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,1,low ,,,,3/31/2019 12:38,0.019852008,10.10281572,,,,,,,,,,,,,,,,normal,0,8,0,0,,,,,,,,,0,1,0,norm,0,120,0,5,-,0,S,0,2920,apache2,xss,192.168.1.31,36054,192.168.1.184,443,tcp,-,60.512731,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,5.3,low ,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,5,-,0,S,0,2920,apache2,xss,192.168.1.31,36056,192.168.1.184,443,tcp,-,0.001996,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,12.5,high ,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,-,0,S,0,2920,apache2,xss,192.168.1.31,36058,192.168.1.184,443,tcp,-,0.000633,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,6.25,high ,,,,,,,,,,,,,,,,,,,,,,normal,0,8,0,0,,,,,,,,,0,1,0,norm,0,120,0,2,N,0,S,0,3010,apache2,xss,192.168.1.31,36060,192.168.1.184,443,tcp,-,0.000879,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,7.25,high ,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,2,N,0,S,0,3010,apache2,xss,192.168.1.31,36062,192.168.1.184,443,tcp,-,0.000624,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,12.95,high ,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,4,-,0,S,0,3010,apache2,xss,192.168.1.31,36064,192.168.1.184,443,tcp,-,60.460174,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,5,low ,,,,,,,,,,,,,,,,,,,,,,normal,0,0,0,0,,,,,,,,,0,1,0,norm,0,120,0,2,N,0,S,0,3012,apache2,xss,192.168.1.31,36066,192.168.1.184,443,tcp,-,1.50E-05,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,9.55,high ,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,-,0,S,0,3012,apache2,xss,192.168.1.31,36068,192.168.1.184,443,tcp,-,60.465047,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,11.4,high ,,,,,,,,,,,,,,,,,,,,,,normal,0,0,0,0,,,,,,,,,0,1,0,norm,0,120,0,4,N,0,S,0,3013,apache2,xss,192.168.1.31,36070,192.168.1.184,443,tcp,-,60.45769,0,0,S3,0,2,112,2,112,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,5.25,low ,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,5,-,0,S,0,3013,apache2,xss,192.168.1.31,36072,192.168.1.184,443,tcp,-,9.00E-06,0,0,S1,0,2,112,1,60,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,5.35,low ,,,,,,,,,,,,,,,,,,,,,,normal,,,,,,,,,,,,,0,1,0,norm,0,120,0,5,N,0,S,0,3015,apache2,xss,192.168.1.31,37103,192.168.1.1,53,udp,dns,9.90E-05,43,43,SF,0,1,71,1,71,https://192.168.1.184.hub,1,1,3,F,T,F,T,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
3/31/2019 12:38,4,low ,,,,,,,,,,,,,,,,,,,,,,normal,0,8,0,0,,,,,,,,,0,1,0,norm,0,120,0,4,N,0,S,0,3016,apache2,xss,192.168.1.31,37306,128.30.52.21,443,tcp,-,9.654021,483,6729,SF,0,9,915,11,7301,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,ddos,password,password,password,password
,,,,,,,,,,,,,,4/28/2019 16:07,1, on,,,,,,,,backdoor,0,48,0,0.01,,,,,,,,,,,,,,,,,,,,,5737,apache2,xss,192.168.1.180,37601,192.168.1.190,53,udp,dns,0.002796,31,106,SF,0,1,59,1,134,elasticsearch,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal,injection,injection,injection,injection
,,,,,,,,,,,,,,4/28/2019 16:08,0, off,,,,,,,,backdoor,0,16,0,0.01,,,,,,,,,0,1,0,norm,0,120,0,3,N,0,S,0,5738,apache2,xss,192.168.1.180,44516,192.168.1.190,53,udp,dns,0.014986,41,89,SF,0,1,69,1,117,elasticsearch.mydns.com,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal,injection,injection,injection,injection
,,,,,,,,,,,,,,4/28/2019 16:08,1, on,,,,,,,,backdoor,,,,,,,,,,,,,0,1,0,norm,0,120,0,3,-,0,S,0,5738,apache2,xss,172.17.0.5,34131,192.168.1.190,53,udp,dns,0.000488,0,212,SHR,0,0,0,2,268,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal,injection,injection,injection,injection
,,,,,,,,,,,,,,4/28/2019 16:08,1, on,,,,,,,,backdoor,,,,,,,,,,,,,1,0,0,norm,0,120,0,1,N,0,R,0,5739,apache2,xss,172.17.0.5,46349,192.168.1.190,53,udp,dns,0.000426,0,178,SHR,0,0,0,2,234,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal,injection,injection,injection,injection
,,,,,,,,,,,,,,4/28/2019 16:08,0, off,,,,,,,,backdoor,,,,,,,,,,,,,0,1,0,norm,0,120,0,2,-,0,S,0,5739,apache2,xss,192.168.1.180,34131,192.168.1.190,53,udp,dns,0.000429,31,106,SF,0,1,59,1,134,elasticsearch,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal,injection,injection,injection,injection
,,,,,,,,,,,,,,4/28/2019 16:08,0, off,,,,,,,,backdoor,0,4,0,0,,,,,,,,,0,1,0,norm,0,120,0,4,N,0,S,0,5741,apache2,xss,192.168.1.180,46349,192.168.1.190,53,udp,dns,0.000382,41,89,SF,0,1,69,1,117,elasticsearch.mydns.com,1,1,3,F,T,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal,injection,injection,injection,injection
,,,,,,,,,,,,,,4/28/2019 16:08,0, off,,,,,,,,backdoor,,,,,,,,,,,,,0,1,0,norm,0,120,0,5,-,0,S,0,5741,apache2,xss,172.17.0.5,43808,192.168.1.190,53,udp,dns,0.017793,0,178,SHR,0,0,0,2,234,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal,injection,injection,injection,injection
,,,,,,,,,,,,,,4/28/2019 16:08,1, on,,,,,,,,backdoor,,,,,,,,,,,,,0,1,0,norm,0,120,0,4,N,0,S,0,5742,apache2,xss,172.17.0.5,45477,192.168.1.190,53,udp,dns,0.001204,0,212,SHR,0,0,0,2,268,-,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,normal,injection,injection,injection,injection
